id,organization,sector,region,country,annual_consumption_mwh,current_renewable_pct,grid_carbon_intensity_gco2_kwh,esg_pressure,contract_renewal_months,data_quality,lead_score,tier,buying_stage,estimated_annual_opportunity_value,recommended_offering,rationale,esg_pressure_label
SYN-006091,Europe Cold Chain 6091,Logistics & Warehousing,Europe,Netherlands,2615734.5,43.1,271.2,0.939,45.5,synthetic,53.63,B,Locked-in (long contract),8496951.95,On-site Solar,"2,615,734 MWh/yr; 57% decarbonization gap; grid 271 gCO2/kWh; locked-in (long contract) (~46 mo to renewal); ESG pressure high.",High
SYN-002523,North America Logistics Network 2523,Logistics & Warehousing,North America,Mexico,966759.8,45.9,371.4,0.609,15.1,synthetic,53.62,B,Evaluating,3042973.15,On-site Solar,"966,760 MWh/yr; 54% decarbonization gap; grid 371 gCO2/kWh; evaluating (~15 mo to renewal); ESG pressure medium.",Medium
SYN-006276,Europe Mobile Operator 6276,Telecom,Europe,France,1082538.8,32.4,271.7,0.9,28.3,synthetic,53.62,B,Early / Long Horizon,3933512.98,Energy Efficiency Retrofit,"1,082,539 MWh/yr; 68% decarbonization gap; grid 272 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure high.",High
SYN-006494,China Hyperscale DC 6494,Data Center / Hyperscaler,China,China,3233779.3,71.0,623.0,0.524,51.7,synthetic,53.62,B,Locked-in (long contract),8466034.21,RECs,"3,233,779 MWh/yr; 29% decarbonization gap; grid 623 gCO2/kWh; locked-in (long contract) (~52 mo to renewal); ESG pressure medium.",Medium
SYN-009303,India Auto Manufacturing 9303,Automotive Manufacturing,India,India,873211.8,52.2,734.6,0.377,25.4,synthetic,53.62,B,Early / Long Horizon,2337937.27,EV Fleet Electrification,"873,212 MWh/yr; 48% decarbonization gap; grid 735 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-001701,Europe Cloud Campus 1701,Data Center / Hyperscaler,Europe,Poland,2554580.7,70.8,256.7,0.819,16.4,synthetic,53.61,B,Evaluating,6709350.75,RECs,"2,554,581 MWh/yr; 29% decarbonization gap; grid 257 gCO2/kWh; evaluating (~16 mo to renewal); ESG pressure high.",High
SYN-002769,North America Hyperscale DC 2769,Data Center / Hyperscaler,North America,United States,4500848.3,54.3,326.8,0.554,32.2,synthetic,53.61,B,Early / Long Horizon,14940115.85,Corporate PPA,"4,500,848 MWh/yr; 46% decarbonization gap; grid 327 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure medium.",Medium
SYN-003957,North America Beverage Works 3957,Food & Beverage,North America,United States,3251628.2,33.8,348.4,0.594,41.5,synthetic,53.61,B,Locked-in (long contract),10680297.99,Energy Efficiency Retrofit,"3,251,628 MWh/yr; 66% decarbonization gap; grid 348 gCO2/kWh; locked-in (long contract) (~42 mo to renewal); ESG pressure medium.",Medium
SYN-005308,Middle East Cement Works 5308,Cement,Middle East,Saudi Arabia,3206011.6,22.9,517.5,0.319,32.7,synthetic,53.59,B,Early / Long Horizon,6372909.86,Corporate PPA,"3,206,012 MWh/yr; 77% decarbonization gap; grid 518 gCO2/kWh; early / long horizon (~33 mo to renewal); ESG pressure low.",Low
SYN-001376,North America Bioworks 1376,Pharmaceuticals,North America,Canada,2527739.6,34.5,400.9,0.61,59.1,synthetic,53.58,B,Locked-in (long contract),8244222.71,Energy Efficiency Retrofit,"2,527,740 MWh/yr; 66% decarbonization gap; grid 401 gCO2/kWh; locked-in (long contract) (~59 mo to renewal); ESG pressure medium.",Medium
SYN-005474,China Beverage Works 5474,Food & Beverage,China,China,1235052.4,29.8,512.1,0.611,56.5,synthetic,53.58,B,Locked-in (long contract),4219680.03,Corporate PPA,"1,235,052 MWh/yr; 70% decarbonization gap; grid 512 gCO2/kWh; locked-in (long contract) (~56 mo to renewal); ESG pressure medium.",Medium
SYN-000499,Southeast Asia Data Hub 0499,Data Center / Hyperscaler,Southeast Asia,Indonesia,2589506.3,61.0,490.0,0.422,26.6,synthetic,53.57,B,Early / Long Horizon,7866920.14,Corporate PPA,"2,589,506 MWh/yr; 39% decarbonization gap; grid 490 gCO2/kWh; early / long horizon (~27 mo to renewal); ESG pressure medium.",Medium
SYN-000997,Latin America Paperworks 0997,Pulp & Paper,Latin America,Argentina,1074768.3,20.2,217.9,0.46,10.8,synthetic,53.57,B,Evaluating,3647763.61,Energy Efficiency Retrofit,"1,074,768 MWh/yr; 80% decarbonization gap; grid 218 gCO2/kWh; evaluating (~11 mo to renewal); ESG pressure medium.",Medium
SYN-002960,Europe Cloud Campus 2960,Data Center / Hyperscaler,Europe,Sweden,4708463.8,58.7,278.9,0.835,45.3,synthetic,53.57,B,Locked-in (long contract),14759150.63,Corporate PPA,"4,708,464 MWh/yr; 41% decarbonization gap; grid 279 gCO2/kWh; locked-in (long contract) (~45 mo to renewal); ESG pressure high.",High
SYN-003509,China Vehicle Assembly 3509,Automotive Manufacturing,China,China,724493.1,28.0,591.7,0.599,35.9,synthetic,53.57,B,Early / Long Horizon,2518338.02,EV Fleet Electrification,"724,493 MWh/yr; 72% decarbonization gap; grid 592 gCO2/kWh; early / long horizon (~36 mo to renewal); ESG pressure medium.",Medium
SYN-004009,Latin America Foundry 4009,Semiconductor,Latin America,Argentina,8828877.4,59.8,239.0,0.592,29.8,synthetic,53.57,B,Early / Long Horizon,21424153.9,Corporate PPA,"8,828,877 MWh/yr; 40% decarbonization gap; grid 239 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure medium.",Medium
SYN-004626,Europe Auto Manufacturing 4626,Automotive Manufacturing,Europe,Netherlands,904334.7,31.7,272.6,0.905,24.4,synthetic,53.57,B,Early / Long Horizon,3033048.15,EV Fleet Electrification,"904,335 MWh/yr; 68% decarbonization gap; grid 273 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure high.",High
SYN-005076,Europe Cement Works 5076,Cement,Europe,Spain,1257296.7,17.2,246.7,0.979,24.8,synthetic,53.57,B,Early / Long Horizon,2628253.02,Decarbonization Advisory,"1,257,297 MWh/yr; 83% decarbonization gap; grid 247 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure high.",High
SYN-008507,Latin America Fibre Mill 8507,Pulp & Paper,Latin America,Brazil,2152319.5,25.6,212.3,0.535,20.0,synthetic,53.57,B,Early / Long Horizon,6956296.62,Energy Efficiency Retrofit,"2,152,320 MWh/yr; 74% decarbonization gap; grid 212 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-001014,Latin America Mining Operations 1014,Mining & Metals,Latin America,Argentina,3361915.2,20.6,198.8,0.588,29.0,synthetic,53.56,B,Early / Long Horizon,10232997.49,Energy Efficiency Retrofit,"3,361,915 MWh/yr; 79% decarbonization gap; grid 199 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure medium.",Medium
SYN-003161,Europe Vehicle Assembly 3161,Automotive Manufacturing,Europe,Poland,1526280.6,18.9,232.9,0.84,37.2,synthetic,53.55,B,Locked-in (long contract),5763693.43,EV Fleet Electrification,"1,526,281 MWh/yr; 81% decarbonization gap; grid 233 gCO2/kWh; locked-in (long contract) (~37 mo to renewal); ESG pressure high.",High
SYN-003967,Europe Clinker Plant 3967,Cement,Europe,United Kingdom,2561814.8,19.9,230.2,0.808,27.2,synthetic,53.55,B,Early / Long Horizon,5230713.46,Decarbonization Advisory,"2,561,815 MWh/yr; 80% decarbonization gap; grid 230 gCO2/kWh; early / long horizon (~27 mo to renewal); ESG pressure high.",High
SYN-002914,Africa Clinker Plant 2914,Cement,Africa,Egypt,3331256.4,16.1,471.0,0.253,32.5,synthetic,53.54,B,Early / Long Horizon,7029617.26,Corporate PPA,"3,331,256 MWh/yr; 84% decarbonization gap; grid 471 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure low.",Low
SYN-004431,North America Cement Co 4431,Cement,North America,United States,905574.3,19.8,383.3,0.697,18.5,synthetic,53.54,B,Early / Long Horizon,1850631.64,Decarbonization Advisory,"905,574 MWh/yr; 80% decarbonization gap; grid 383 gCO2/kWh; early / long horizon (~18 mo to renewal); ESG pressure high.",High
SYN-004582,North America Commerce Network 4582,Retail / E-commerce,North America,Mexico,8096373.0,68.3,373.7,0.629,42.1,synthetic,53.54,B,Locked-in (long contract),20534830.84,Energy Efficiency Retrofit,"8,096,373 MWh/yr; 32% decarbonization gap; grid 374 gCO2/kWh; locked-in (long contract) (~42 mo to renewal); ESG pressure medium.",Medium
SYN-009717,Middle East Agri-Foods 9717,Food & Beverage,Middle East,Qatar,2448931.3,38.2,561.0,0.351,50.8,synthetic,53.53,B,Locked-in (long contract),7688174.92,Corporate PPA,"2,448,931 MWh/yr; 62% decarbonization gap; grid 561 gCO2/kWh; locked-in (long contract) (~51 mo to renewal); ESG pressure medium.",Medium
SYN-000612,North America Agri-Foods 0612,Food & Beverage,North America,United States,3053860.0,44.7,359.2,0.649,30.7,synthetic,53.52,B,Early / Long Horizon,8932235.11,Corporate PPA,"3,053,860 MWh/yr; 55% decarbonization gap; grid 359 gCO2/kWh; early / long horizon (~31 mo to renewal); ESG pressure medium.",Medium
SYN-001176,Europe Mobile Operator 1176,Telecom,Europe,France,3748034.0,45.6,224.8,0.91,48.4,synthetic,53.52,B,Locked-in (long contract),11837790.59,Energy Efficiency Retrofit,"3,748,034 MWh/yr; 54% decarbonization gap; grid 225 gCO2/kWh; locked-in (long contract) (~48 mo to renewal); ESG pressure high.",High
SYN-004639,North America Mobility Works 4639,Automotive Manufacturing,North America,Canada,1067152.5,20.8,346.2,0.623,30.2,synthetic,53.52,B,Early / Long Horizon,3962977.52,EV Fleet Electrification,"1,067,152 MWh/yr; 79% decarbonization gap; grid 346 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure medium.",Medium
SYN-009477,China Mining Operations 9477,Mining & Metals,China,China,948027.3,26.1,625.3,0.582,42.0,synthetic,53.52,B,Locked-in (long contract),2744823.44,Corporate PPA,"948,027 MWh/yr; 74% decarbonization gap; grid 625 gCO2/kWh; locked-in (long contract) (~42 mo to renewal); ESG pressure medium.",Medium
SYN-001925,Europe Mobile Operator 1925,Telecom,Europe,Sweden,5143094.2,57.7,231.1,0.884,32.5,synthetic,53.51,B,Early / Long Horizon,14003616.89,Energy Efficiency Retrofit,"5,143,094 MWh/yr; 42% decarbonization gap; grid 231 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure high.",High
SYN-003911,North America Beverage Works 3911,Food & Beverage,North America,Canada,1586522.3,25.3,386.3,0.666,37.5,synthetic,53.5,B,Locked-in (long contract),5656110.65,Energy Efficiency Retrofit,"1,586,522 MWh/yr; 75% decarbonization gap; grid 386 gCO2/kWh; locked-in (long contract) (~38 mo to renewal); ESG pressure high.",High
SYN-007511,Latin America Mineral Resources 7511,Mining & Metals,Latin America,Argentina,7466313.7,20.7,197.1,0.429,48.9,synthetic,53.5,B,Locked-in (long contract),22705806.59,Energy Efficiency Retrofit,"7,466,314 MWh/yr; 79% decarbonization gap; grid 197 gCO2/kWh; locked-in (long contract) (~49 mo to renewal); ESG pressure medium.",Medium
SYN-003091,North America Agri-Foods 3091,Food & Beverage,North America,United States,4203286.2,50.7,375.3,0.743,46.0,synthetic,53.49,B,Locked-in (long contract),11461941.14,Energy Efficiency Retrofit,"4,203,286 MWh/yr; 49% decarbonization gap; grid 375 gCO2/kWh; locked-in (long contract) (~46 mo to renewal); ESG pressure high.",High
SYN-008411,Oceania Cement Works 8411,Cement,Oceania,New Zealand,2195152.8,18.2,415.5,0.71,40.4,synthetic,53.49,B,Locked-in (long contract),4549234.66,Decarbonization Advisory,"2,195,153 MWh/yr; 82% decarbonization gap; grid 416 gCO2/kWh; locked-in (long contract) (~40 mo to renewal); ESG pressure high.",High
SYN-009348,Latin America Petrochem Complex 9348,Chemicals,Latin America,Brazil,10859791.8,27.2,205.5,0.425,38.3,synthetic,53.49,B,Locked-in (long contract),27662061.67,Energy Efficiency Retrofit,"10,859,792 MWh/yr; 73% decarbonization gap; grid 206 gCO2/kWh; locked-in (long contract) (~38 mo to renewal); ESG pressure medium.",Medium
SYN-005389,Latin America Mobile Operator 5389,Telecom,Latin America,Brazil,7370564.5,61.8,234.2,0.471,22.0,synthetic,53.48,B,Early / Long Horizon,18980677.7,Energy Efficiency Retrofit,"7,370,564 MWh/yr; 38% decarbonization gap; grid 234 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure medium.",Medium
SYN-005668,North America Hyperscale DC 5668,Data Center / Hyperscaler,North America,Mexico,2003070.6,58.6,374.1,0.699,25.5,synthetic,53.47,B,Early / Long Horizon,6287238.0,Corporate PPA,"2,003,071 MWh/yr; 41% decarbonization gap; grid 374 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure high.",High
SYN-006180,Africa Mobile Operator 6180,Telecom,Africa,South Africa,6955654.0,59.3,454.4,0.399,44.2,synthetic,53.47,B,Locked-in (long contract),18538209.04,Energy Efficiency Retrofit,"6,955,654 MWh/yr; 41% decarbonization gap; grid 454 gCO2/kWh; locked-in (long contract) (~44 mo to renewal); ESG pressure medium.",Medium
SYN-000145,Oceania Mobility Works 0145,Automotive Manufacturing,Oceania,New Zealand,1546689.8,32.6,406.9,0.726,37.3,synthetic,53.46,B,Locked-in (long contract),5141506.23,EV Fleet Electrification,"1,546,690 MWh/yr; 67% decarbonization gap; grid 407 gCO2/kWh; locked-in (long contract) (~37 mo to renewal); ESG pressure high.",High
SYN-006136,India Pulp & Paper Mill 6136,Pulp & Paper,India,India,1699598.5,44.8,751.1,0.351,48.2,synthetic,53.46,B,Locked-in (long contract),4514133.62,Corporate PPA,"1,699,598 MWh/yr; 55% decarbonization gap; grid 751 gCO2/kWh; locked-in (long contract) (~48 mo to renewal); ESG pressure medium.",Medium
SYN-008055,Latin America Hyperscale DC 8055,Data Center / Hyperscaler,Latin America,Brazil,1650561.4,21.1,231.2,0.499,30.6,synthetic,53.46,B,Early / Long Horizon,7780416.33,Corporate PPA,"1,650,561 MWh/yr; 79% decarbonization gap; grid 231 gCO2/kWh; early / long horizon (~31 mo to renewal); ESG pressure medium.",Medium
SYN-005947,North America Vehicle Assembly 5947,Automotive Manufacturing,North America,Mexico,1496628.1,35.2,380.3,0.628,28.7,synthetic,53.45,B,Early / Long Horizon,4846680.44,EV Fleet Electrification,"1,496,628 MWh/yr; 65% decarbonization gap; grid 380 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure medium.",Medium
SYN-005990,Middle East Pharma Manufacturing 5990,Pharmaceuticals,Middle East,United Arab Emirates,907626.8,52.6,529.6,0.36,9.6,synthetic,53.45,B,Evaluating,2418099.32,Corporate PPA,"907,627 MWh/yr; 47% decarbonization gap; grid 530 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-006709,North America Specialty Chemicals 6709,Chemicals,North America,Mexico,2063765.2,15.8,382.2,0.588,59.1,synthetic,53.45,B,Locked-in (long contract),5821468.88,Energy Efficiency Retrofit,"2,063,765 MWh/yr; 84% decarbonization gap; grid 382 gCO2/kWh; locked-in (long contract) (~59 mo to renewal); ESG pressure medium.",Medium
SYN-004470,East Asia Telecom Networks 4470,Telecom,East Asia (ex-China),Taiwan,1577438.3,46.9,502.3,0.688,34.4,synthetic,53.44,B,Early / Long Horizon,4908357.01,Corporate PPA,"1,577,438 MWh/yr; 53% decarbonization gap; grid 502 gCO2/kWh; early / long horizon (~34 mo to renewal); ESG pressure high.",High
SYN-005734,Latin America Clinker Plant 5734,Cement,Latin America,Brazil,6418674.2,18.6,227.4,0.562,34.2,synthetic,53.44,B,Early / Long Horizon,13255845.96,Decarbonization Advisory,"6,418,674 MWh/yr; 81% decarbonization gap; grid 227 gCO2/kWh; early / long horizon (~34 mo to renewal); ESG pressure medium.",Medium
SYN-006012,Latin America Wafer Fab 6012,Semiconductor,Latin America,Chile,8112280.0,39.9,193.8,0.505,40.8,synthetic,53.44,B,Locked-in (long contract),25012592.92,Corporate PPA,"8,112,280 MWh/yr; 60% decarbonization gap; grid 194 gCO2/kWh; locked-in (long contract) (~41 mo to renewal); ESG pressure medium.",Medium
SYN-001829,China Mobility Works 1829,Automotive Manufacturing,China,China,1875088.4,44.9,528.5,0.619,53.8,synthetic,53.43,B,Locked-in (long contract),5472070.48,EV Fleet Electrification,"1,875,088 MWh/yr; 55% decarbonization gap; grid 528 gCO2/kWh; locked-in (long contract) (~54 mo to renewal); ESG pressure medium.",Medium
SYN-002541,Southeast Asia Fibre Mill 2541,Pulp & Paper,Southeast Asia,Thailand,6650780.8,57.6,495.1,0.515,46.6,synthetic,53.43,B,Locked-in (long contract),15110573.98,Energy Efficiency Retrofit,"6,650,781 MWh/yr; 42% decarbonization gap; grid 495 gCO2/kWh; locked-in (long contract) (~47 mo to renewal); ESG pressure medium.",Medium
SYN-003153,Europe Paperworks 3153,Pulp & Paper,Europe,Poland,3668066.7,57.8,242.7,0.903,21.7,synthetic,53.43,B,Early / Long Horizon,8311839.14,Energy Efficiency Retrofit,"3,668,067 MWh/yr; 42% decarbonization gap; grid 243 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure high.",High
SYN-006440,North America Connectivity Group 6440,Telecom,North America,Mexico,6496287.7,56.4,365.0,0.561,49.6,synthetic,53.43,B,Locked-in (long contract),17992118.41,Energy Efficiency Retrofit,"6,496,288 MWh/yr; 44% decarbonization gap; grid 365 gCO2/kWh; locked-in (long contract) (~50 mo to renewal); ESG pressure medium.",Medium
SYN-008729,North America Paperworks 8729,Pulp & Paper,North America,Canada,2885279.2,54.1,366.0,0.698,22.4,synthetic,53.43,B,Early / Long Horizon,6858308.66,Energy Efficiency Retrofit,"2,885,279 MWh/yr; 46% decarbonization gap; grid 366 gCO2/kWh; early / long horizon (~22 mo to renewal); ESG pressure high.",High
SYN-002013,Europe Steel Works 2013,Steel,Europe,Italy,4687828.8,22.9,221.9,0.808,43.7,synthetic,53.42,B,Locked-in (long contract),9318466.09,Battery Storage,"4,687,829 MWh/yr; 77% decarbonization gap; grid 222 gCO2/kWh; locked-in (long contract) (~44 mo to renewal); ESG pressure high.",High
SYN-004366,China Vehicle Assembly 4366,Automotive Manufacturing,China,China,885073.9,25.1,546.7,0.532,56.6,synthetic,53.42,B,Locked-in (long contract),3161218.45,EV Fleet Electrification,"885,074 MWh/yr; 75% decarbonization gap; grid 547 gCO2/kWh; locked-in (long contract) (~57 mo to renewal); ESG pressure medium.",Medium
SYN-005289,East Asia Fulfilment Centres 5289,Logistics & Warehousing,East Asia (ex-China),Japan,1877621.7,50.4,434.6,0.617,27.7,synthetic,53.42,B,Early / Long Horizon,5605827.35,On-site Solar,"1,877,622 MWh/yr; 50% decarbonization gap; grid 435 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure medium.",Medium
SYN-008758,Latin America Retail Group 8758,Retail / E-commerce,Latin America,Argentina,996151.1,26.4,198.6,0.411,12.3,synthetic,53.42,B,Evaluating,4154348.55,On-site Solar,"996,151 MWh/yr; 74% decarbonization gap; grid 199 gCO2/kWh; evaluating (~12 mo to renewal); ESG pressure medium.",Medium
SYN-000349,North America Food Processing 0349,Food & Beverage,North America,Mexico,1060200.1,54.2,340.5,0.727,9.8,synthetic,53.41,B,Evaluating,2768606.54,Energy Efficiency Retrofit,"1,060,200 MWh/yr; 46% decarbonization gap; grid 340 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure high.",High
SYN-002490,Africa Vehicle Assembly 2490,Automotive Manufacturing,Africa,South Africa,852918.3,42.2,549.3,0.412,20.4,synthetic,53.41,B,Early / Long Horizon,2565066.5,EV Fleet Electrification,"852,918 MWh/yr; 58% decarbonization gap; grid 549 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-009430,Africa Pulp & Paper Mill 9430,Pulp & Paper,Africa,Egypt,4356801.6,58.4,445.8,0.44,23.1,synthetic,53.4,B,Early / Long Horizon,9794090.0,Energy Efficiency Retrofit,"4,356,802 MWh/yr; 42% decarbonization gap; grid 446 gCO2/kWh; early / long horizon (~23 mo to renewal); ESG pressure medium.",Medium
SYN-005607,North America Clinker Plant 5607,Cement,North America,Mexico,2411510.2,10.7,335.7,0.677,41.0,synthetic,53.39,B,Locked-in (long contract),5323167.62,Decarbonization Advisory,"2,411,510 MWh/yr; 89% decarbonization gap; grid 336 gCO2/kWh; locked-in (long contract) (~41 mo to renewal); ESG pressure high.",High
SYN-004712,Europe Hyperscale DC 4712,Data Center / Hyperscaler,Europe,France,2712674.8,60.0,262.5,0.876,27.5,synthetic,53.38,B,Early / Long Horizon,8355038.38,Corporate PPA,"2,712,675 MWh/yr; 40% decarbonization gap; grid 262 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure high.",High
SYN-008269,North America Retail Group 8269,Retail / E-commerce,North America,Canada,2933775.9,58.6,333.2,0.638,24.8,synthetic,53.38,B,Early / Long Horizon,8550783.24,On-site Solar,"2,933,776 MWh/yr; 41% decarbonization gap; grid 333 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-001773,Europe Pulp & Paper Mill 1773,Pulp & Paper,Europe,Germany,5706004.8,50.5,250.2,0.815,31.1,synthetic,53.37,B,Early / Long Horizon,14179421.93,Energy Efficiency Retrofit,"5,706,005 MWh/yr; 50% decarbonization gap; grid 250 gCO2/kWh; early / long horizon (~31 mo to renewal); ESG pressure high.",High
SYN-004336,North America Mobility Works 4336,Automotive Manufacturing,North America,Mexico,5450498.5,45.9,328.0,0.566,46.6,synthetic,53.37,B,Locked-in (long contract),15726323.32,EV Fleet Electrification,"5,450,498 MWh/yr; 54% decarbonization gap; grid 328 gCO2/kWh; locked-in (long contract) (~47 mo to renewal); ESG pressure medium.",Medium
SYN-009050,North America Agri-Foods 9050,Food & Beverage,North America,United States,466229.5,31.1,403.5,0.611,13.2,synthetic,53.37,B,Evaluating,1572918.46,Energy Efficiency Retrofit,"466,230 MWh/yr; 69% decarbonization gap; grid 404 gCO2/kWh; evaluating (~13 mo to renewal); ESG pressure medium.",Medium
SYN-001297,North America Connectivity Group 1297,Telecom,North America,United States,3182651.0,49.3,326.6,0.681,31.2,synthetic,53.36,B,Early / Long Horizon,9628155.81,Energy Efficiency Retrofit,"3,182,651 MWh/yr; 51% decarbonization gap; grid 327 gCO2/kWh; early / long horizon (~31 mo to renewal); ESG pressure high.",High
SYN-005032,North America Food Processing 5032,Food & Beverage,North America,Mexico,524429.0,27.1,395.0,0.721,20.7,synthetic,53.36,B,Early / Long Horizon,1838490.75,Energy Efficiency Retrofit,"524,429 MWh/yr; 73% decarbonization gap; grid 395 gCO2/kWh; early / long horizon (~21 mo to renewal); ESG pressure high.",High
SYN-006216,China Cloud Campus 6216,Data Center / Hyperscaler,China,China,3561387.7,69.7,534.3,0.592,35.2,synthetic,53.36,B,Early / Long Horizon,9518164.77,Corporate PPA,"3,561,388 MWh/yr; 30% decarbonization gap; grid 534 gCO2/kWh; early / long horizon (~35 mo to renewal); ESG pressure medium.",Medium
SYN-009075,Europe Beverage Works 9075,Food & Beverage,Europe,United Kingdom,351031.8,20.1,277.7,0.974,19.2,synthetic,53.36,B,Early / Long Horizon,1311700.53,Energy Efficiency Retrofit,"351,032 MWh/yr; 80% decarbonization gap; grid 278 gCO2/kWh; early / long horizon (~19 mo to renewal); ESG pressure high.",High
SYN-000256,China Pharma Manufacturing 0256,Pharmaceuticals,China,China,951789.3,40.4,589.3,0.62,31.5,synthetic,53.35,B,Early / Long Horizon,2918947.43,Corporate PPA,"951,789 MWh/yr; 60% decarbonization gap; grid 589 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure medium.",Medium
SYN-001391,China Mobility Works 1391,Automotive Manufacturing,China,China,1428331.9,45.7,639.0,0.517,43.5,synthetic,53.35,B,Locked-in (long contract),4130593.02,EV Fleet Electrification,"1,428,332 MWh/yr; 54% decarbonization gap; grid 639 gCO2/kWh; locked-in (long contract) (~44 mo to renewal); ESG pressure medium.",Medium
SYN-009112,Europe Steel Mill 9112,Steel,Europe,France,2490362.8,26.1,243.2,0.917,29.5,synthetic,53.35,B,Early / Long Horizon,4806898.28,Battery Storage,"2,490,363 MWh/yr; 74% decarbonization gap; grid 243 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure high.",High
SYN-000889,China Auto Manufacturing 0889,Automotive Manufacturing,China,China,1267112.5,43.9,539.6,0.497,27.7,synthetic,53.34,B,Early / Long Horizon,3739629.12,EV Fleet Electrification,"1,267,112 MWh/yr; 56% decarbonization gap; grid 540 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure medium.",Medium
SYN-006115,Europe Distribution Retail 6115,Retail / E-commerce,Europe,United Kingdom,3870523.8,54.4,238.6,0.964,39.2,synthetic,53.34,B,Locked-in (long contract),11915020.47,On-site Solar,"3,870,524 MWh/yr; 46% decarbonization gap; grid 239 gCO2/kWh; locked-in (long contract) (~39 mo to renewal); ESG pressure high.",High
SYN-009498,Latin America Agri-Foods 9498,Food & Beverage,Latin America,Chile,4086199.3,49.5,217.8,0.422,15.1,synthetic,53.34,B,Evaluating,11304470.36,Energy Efficiency Retrofit,"4,086,199 MWh/yr; 50% decarbonization gap; grid 218 gCO2/kWh; evaluating (~15 mo to renewal); ESG pressure medium.",Medium
SYN-008095,Europe Clinker Plant 8095,Cement,Europe,United Kingdom,4697522.1,24.3,233.8,0.851,43.3,synthetic,53.33,B,Locked-in (long contract),9219356.87,Battery Storage,"4,697,522 MWh/yr; 76% decarbonization gap; grid 234 gCO2/kWh; locked-in (long contract) (~43 mo to renewal); ESG pressure high.",High
SYN-000941,China Mining Operations 0941,Mining & Metals,China,China,1985271.0,31.3,511.4,0.566,54.4,synthetic,53.32,B,Locked-in (long contract),5469223.08,Corporate PPA,"1,985,271 MWh/yr; 69% decarbonization gap; grid 511 gCO2/kWh; locked-in (long contract) (~54 mo to renewal); ESG pressure medium.",Medium
SYN-000619,North America Hyperscale DC 0619,Data Center / Hyperscaler,North America,Mexico,11212061.9,73.6,337.7,0.577,37.9,synthetic,53.31,B,Locked-in (long contract),28128820.89,RECs,"11,212,062 MWh/yr; 26% decarbonization gap; grid 338 gCO2/kWh; locked-in (long contract) (~38 mo to renewal); ESG pressure medium.",Medium
SYN-006452,Europe Bioworks 6452,Pharmaceuticals,Europe,Poland,1116914.4,30.7,273.4,0.93,28.4,synthetic,53.31,B,Early / Long Horizon,3782877.38,Energy Efficiency Retrofit,"1,116,914 MWh/yr; 69% decarbonization gap; grid 273 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure high.",High
SYN-003278,Europe Connectivity Group 3278,Telecom,Europe,Germany,1791760.3,32.8,242.1,0.939,54.2,synthetic,53.3,B,Locked-in (long contract),6484738.88,Energy Efficiency Retrofit,"1,791,760 MWh/yr; 67% decarbonization gap; grid 242 gCO2/kWh; locked-in (long contract) (~54 mo to renewal); ESG pressure high.",High
SYN-003459,North America Mobile Operator 3459,Telecom,North America,Canada,2575167.6,53.3,332.9,0.622,24.0,synthetic,53.3,B,Early / Long Horizon,7419572.89,Energy Efficiency Retrofit,"2,575,168 MWh/yr; 47% decarbonization gap; grid 333 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure medium.",Medium
SYN-007546,East Asia Pulp & Paper Mill 7546,Pulp & Paper,East Asia (ex-China),Japan,3545840.1,47.6,446.3,0.64,34.1,synthetic,53.28,B,Early / Long Horizon,9119900.74,Corporate PPA,"3,545,840 MWh/yr; 52% decarbonization gap; grid 446 gCO2/kWh; early / long horizon (~34 mo to renewal); ESG pressure medium.",Medium
